0.266667	5.0701958e-01	-1.2063894e+01	14
0.266667	1.1362508e+00	-4.5756421e+00	15
0.266667	6.2931869e+00	-3.0325630e+00	16
0.266667	3.4539281e+00	1.5521162e-01	17
0.266667	2.8488310e+00	1.6819579e+00	18
0.266667	3.8895800e+00	2.3331066e+00	19
0.266667	6.7332726e+00	5.2501564e+00	20
0.266667	6.1805694e+00	5.7225991e+00	21
0.266667	1.4977036e+00	8.4407372e+00	22
0.266667	-8.0661581e-01	8.1603585e+00	23
0.266667	6.8448510e-02	1.1089896e+01	24
0.400000	-5.6416955e+00	-1.0120635e+01	0
0.400000	-6.1926590e+00	-4.6844991e+00	1
0.400000	1.1799729e+00	6.0943512e+00	2
0.400000	1.1037504e-01	1.6770187e+00	3
0.400000	-2.6603535e+00	3.0976863e+00	4
0.400000	-5.5940748e-01	-2.7597895e+00	5
0.400000	-5.5725763e+00	1.9477436e+00	6
0.400000	-3.3345420e+00	1.1564245e-01	7
0.400000	-6.2819559e+00	-3.2601833e+00	8
0.400000	-6.2443231e+00	-9.9631170e+00	9
0.400000	-1.3167471e+00	-8.0858849e-01	10
0.400000	-2.3395928e-01	-8.3151378e+00	11
0.400000	-5.0586280e-01	-1.2685885e+01	12
0.400000	-3.1379884e-01	-9.8288628e+00	13
0.400000	6.7744694e-01	-1.2031509e+01	14
0.400000	9.8981742e-01	-4.4077966e+00	15
0.400000	6.2925414e+00	-3.0040508e+00	16
0.400000	3.5362373e+00	2.9970865e-01	17
0.400000	2.9103734e+00	1.4836639e+00	18
0.400000	3.9135740e+00	2.5333370e+00	19
0.400000	6.7650120e+00	5.1082411e+00	20
0.400000	6.1462482e+00	5.9785628e+00	21
0.400000	1.4387429e+00	8.5249827e+00	22
0.400000	-7.2559757e-01	8.3618798e+00	23
0.400000	3.6063659e-02	1.1260324e+01	24
0.533333	-5.6714985e+00	-1.0064256e+01	0
0.533333	-6.1881408e+00	-4.8840841e+00	1
0.533333	9.7974251e-01	6.1183451e+00	2
0.533333	1.4340534e-01	1.4780792e+00	3
0.533333	-2.4601231e+00	3.0736924e+00	4
0.533333	-4.1361954e-01	-2.8991230e+00	5
0.533333	-5.3976308e+00	1.7805435e+00	6
0.533333	-3.2217843e+00	1.7524853e-01	7
0.533333	-6.3681377e+00	-3.2336075e+00	8
0.533333	-6.1840715e+00	-1.0104387e+01	9
0.533333	-1.0905864e+00	-7.1788846e-01	10
0.533333	-2.3718654e-01	-8.1725772e+00	11
0.533333	-7.0609320e-01	-1.2661892e+01	12
0.533333	-2.5677456e-01	-9.8275719e+00	13
0.533333	9.0554403e-01	-1.2026346e+01	14
0.533333	8.4467493e-01	-4.2969753e+00	15
0.533333	6.2931869e+00	-3.0325630e+00	16
0.533333	3.6191919e+00	4.1569355e-01	17
0.533333	3.0010734e+00	1.2575031e+00	18
0.533333	3.9388589e+00	2.6765432e+00	19
0.533333	6.7980423e+00	4.9093016e+00	20
0.533333	6.1417300e+00	6.1781478e+00	21
0.533333	1.3810732e+00	8.5522039e+00	22
0.533333	-6.4328842e-01	8.5063768e+00	23
0.533333	4.9697130e-03	1.1373727e+01	24
0.666667	-5.8147047e+00	-1.0038972e+01	0
0.666667	-6.1842681e+00	-5.0551569e+00	1
0.666667	7.7757575e-01	6.2278755e+00	2
0.666667	1.7579020e-01	1.3076519e+00	3
0.666667	-2.2611836e+00	3.1067227e+00	4
0.666667	-2.6847705e-01	-3.0099442e+00	5
0.666667	-5.2524883e+00	1.6697222e+00	6
0.666667	-3.1096722e+00	2.6336675e-01	7
0.666667	-6.4258075e+00	-3.2063863e+00	8
0.666667	-6.1251109e+00	-1.0188632e+01	9
0.666667	-9.2144991e-01	-6.2847934e-01	10
0.666667	-2.4105926e-01	-8.0015043e+00	11
0.666667	-8.7781147e-01	-1.2637252e+01	12
0.666667	-2.0039575e-01	-9.7977689e+00	13
0.666667	1.1051290e+00	-1.2021828e+01	14
0.666667	6.9953244e-01	-4.1861540e+00	15
0.666667	6.2931869e+00	-3.0325630e+00	16
0.666667	3.7015010e+00	5.6019059e-01	17
0.666667	3.0626159e+00	1.0592091e+00	18
0.666667	3.9634983e+00	2.8482614e+00	19
0.666667	6.8304272e+00	4.7388743e+00	20
0.666667	6.1657240e+00	6.3783782e+00	21
0.666667	1.2657338e+00	8.6066464e+00	22
0.666667	-5.3375805e-01	8.7085436e+00	23
0.666667	-2.7415138e-02	1.1544154e+01	24
0.800000	-5.9306896e+00	-9.9560170e+00	0
0.800000	-6.2089075e+00	-5.2268752e+00	1
0.800000	5.7540899e-01	6.3374059e+00	2
0.800000	2.6584477e-01	1.1100033e+00	3
0.800000	-2.0901108e+00	3.1105954e+00	4
0.800000	-1.5249215e-01	-3.0928988e+00	5
0.800000	-5.1067003e+00	1.5303888e+00	6
0.800000	-2.9696933e+00	3.8064256e-01	7
0.800000	-6.4841226e+00	-3.1506529e+00	8
0.800000	-6.0382836e+00	-1.0243720e+01	9
0.800000	-7.2444677e-01	-5.0991262e-01	10
0.800000	-2.4428652e-01	-7.8589437e+00	11
0.800000	-1.0488843e+00	-1.2641125e+01	12
0.800000	-1.7252906e-01	-9.7686113e+00	13
0.800000	1.3047139e+00	-1.2017310e+01	14
0.800000	5.8290209e-01	-4.0746873e+00	15
0.800000	6.2931869e+00	-3.0325630e+00	16
0.800000	3.7267859e+00	7.0339672e-01	17
0.800000	3.0664886e+00	8.8813626e-01	18
0.800000	4.0160044e+00	3.0491373e+00	19
0.800000	6.8342999e+00	4.5678015e+00	20
0.800000	6.1897179e+00	6.5786086e+00	21
0.800000	1.1789065e+00	8.6617343e+00	22
0.800000	-4.2358222e-01	8.8821982e+00	23
0.800000	-2.7757177e-03	1.1715872e+01	24
0.933333	-6.0168714e+00	-9.9294412e+00	0
0.933333	-6.2614136e+00	-5.4277510e+00	1
0.933333	3.7324223e-01	6.4469363e+00	2
0.933333	3.5525389e-01	9.4086681e-01	3
0.933333	-1.8905259e+00	3.1151136e+00	4
0.933333	-6.5664834e-02	-3.1479867e+00	5
0.933333	-4.9602670e+00	1.3625432e+00	6
0.933333	-2.8575811e+00	4.6876077e-01	7
0.933333	-6.5424378e+00	-3.0949195e+00	8
0.933333	-5.9229441e+00	-1.0298163e+01	9
0.933333	-5.5466486e-01	-4.4901564e-01	10
0.933333	-2.4751378e-01	-7.7163830e+00	11
0.933333	-1.2199571e+00	-1.2644998e+01	12
0.933333	-1.4466238e-01	-9.7394537e+00	13
0.933333	1.4764322e+00	-1.2041949e+01	14
0.933333	5.2394146e-01	-3.9904418e+00	15
0.933333	6.2640293e+00	-3.0046963e+00	16
0.933333	3.7792920e+00	9.0427258e-01	17
0.933333	3.0988734e+00	7.1770890e-01	18
0.933333	4.0406438e+00	3.2208555e+00	19
0.933333	6.7811483e+00	4.3954377e+00	20
0.933333	6.2402877e+00	6.8650209e+00	21
0.933333	1.1205913e+00	8.7174677e+00	22
0.933333	-3.1276094e-01	9.0273407e+00	23
0.933333	-6.0029805e-03	1.1858433e+01	24
1.06667	-6.1043442e+00	-9.8458412e+00	0
1.06667	-6.2860530e+00	-5.5994693e+00	1
1.06667	1.9958760e-01	6.5571121e+00	2
1.06667	4.1615088e-01	7.7108490e-01	3
1.06667	-1.7194530e+00	3.1189863e+00	4
1.06667	-7.3496576e-03	-3.2037201e+00	5
1.06667	-4.8144790e+00	1.2232098e+00	6
1.06667	-2.7752720e+00	6.1325781e-01	7
1.06667	-6.5741772e+00	-2.9530043e+00	8
1.06667	-5.8348259e+00	-1.0410275e+01	9
1.06667	-4.1404054e-01	-3.6025197e-01	10
1.06667	-2.5074104e-01	-7.5738223e+00	11
1.06667	-1.3916754e+00	-1.2620358e+01	12
1.06667	-1.1744115e-01	-9.6817840e+00	13
1.06667	1.6766626e+00	-1.2065943e+01	14
1.06667	4.6498083e-01	-3.9061963e+00	15
1.06667	6.2633838e+00	-2.9761841e+00	16
1.06667	3.8032860e+00	1.1045030e+00	17
1.06667	3.0748795e+00	5.1747850e-01	18
1.06667	4.0937954e+00	3.3932193e+00	19
1.06667	6.7558635e+00	4.2522316e+00	20
1.06667	6.2921483e+00	7.0944088e+00	21
1.06667	1.0331185e+00	8.8010677e+00	22
1.06667	-2.0193966e-01	9.1724832e+00	23
1.06667	1.9927345e-02	1.1973127e+01	24
1.20000	-6.1911715e+00	-9.7907533e+00	0
1.20000	-6.2530227e+00	-5.7984088e+00	1
1.20000	2.5932978e-02	6.6672879e+00	2
1.20000	5.0491455e-01	6.3046058e-01	3
1.20000	-1.4913560e+00	3.1241499e+00	4
1.20000	5.0965519e-02	-3.2594535e+00	5
1.20000	-4.6686911e+00	1.0838764e+00	6
1.20000	-2.6352931e+00	7.3053361e-01	7
1.20000	-6.5774045e+00	-2.8104436e+00	8
1.20000	-5.6903289e+00	-1.0492584e+01	9
1.20000	-3.0128290e-01	-3.0064589e-01	10
1.20000	-2.8312590e-01	-7.4033949e+00	11
1.20000	-1.5627482e+00	-1.2624231e+01	12
1.20000	-6.1707782e-02	-9.6234688e+00	13
1.20000	1.8768930e+00	-1.2089937e+01	14
1.20000	4.0666565e-01	-3.8504629e+00	15
1.20000	6.2906051e+00	-2.9185144e+00	16
1.20000	3.8849497e+00	1.2775122e+00	17
1.20000	3.1066189e+00	3.7556327e-01	18
1.20000	4.1469469e+00	3.5655830e+00	19
1.20000	6.7590907e+00	4.1096709e+00	20
1.20000	6.3161423e+00	7.2946393e+00	21
1.20000	1.0033155e+00	8.8574465e+00	22
1.20000	-9.2409286e-02	9.3746499e+00	23
1.20000	4.5857671e-02	1.2087821e+01	24
1.33333	-6.2773534e+00	-9.7641775e+00	0
1.33333	-6.2485046e+00	-5.9979937e+00	1
1.33333	-1.4772165e-01	6.7774638e+00	2
1.33333	5.9432367e-01	4.6132413e-01	3
1.33333	-1.3209286e+00	3.1565347e+00	4
1.33333	1.0863524e-01	-3.2866747e+00	5
1.33333	-4.5235486e+00	9.7305510e-01	6
1.33333	-2.5244718e+00	8.7567610e-01	7
1.33333	-6.5812772e+00	-2.6393708e+00	8
1.33333	-5.5464773e+00	-1.0546381e+01	9
1.33333	-1.8917072e-01	-2.1252767e-01	10
1.33333	-3.1486529e-01	-7.2614797e+00	11
1.33333	-1.7338210e+00	-1.2628104e+01	12
1.33333	-5.9744153e-03	-9.5651536e+00	13
1.33333	2.0771234e+00	-1.2113931e+01	14
1.33333	3.4899593e-01	-3.8232417e+00	15
1.33333	6.3463384e+00	-2.8601992e+00	16
1.33333	3.9666133e+00	1.4505213e+00	17
1.33333	3.1390037e+00	2.0513591e-01	18
1.33333	4.2000985e+00	3.7379467e+00	19
1.33333	6.7616725e+00	3.9956224e+00	20
1.33333	6.3116241e+00	7.4942242e+00	21
1.33333	9.4435484e-01	8.9416920e+00	22
1.33333	-3.7966825e-02	9.4899894e+00	23
1.33333	7.2433449e-02	1.2174003e+01	24
1.46667	-6.3641807e+00	-9.7090896e+00	0
1.46667	-6.2426955e+00	-6.2546030e+00	1
1.46667	-3.4859750e-01	6.8299699e+00	2
1.46667	6.2799943e-01	2.3387249e-01	3
1.46667	-1.1206982e+00	3.1325408e+00	4
1.46667	1.9610801e-01	-3.3702748e+00	5
1.46667	-4.3200909e+00	8.0650046e-01	6
1.46667	-2.4130051e+00	9.9230646e-01	7
1.46667	-6.6130166e+00	-2.4974556e+00	8
1.46667	-5.3741136e+00	-1.0599533e+01	9
1.46667	-1.0492522e-01	-1.5356704e-01	10
1.46667	-3.4595924e-01	-7.1480766e+00	11
1.46667	-1.9048938e+00	-1.2631976e+01	12
1.46667	1.0807413e-01	-9.5625718e+00	13
1.46667	2.2773538e+00	-1.2137925e+01	14
1.46667	2.9197166e-01	-3.8245326e+00	15
1.46667	6.4305839e+00	-2.8012386e+00	16
1.46667	4.0489225e+00	1.5950184e+00	17
1.46667	3.1713886e+00	3.4708548e-02	18
1.46667	4.2253834e+00	3.8811528e+00	19
1.46667	6.7370331e+00	3.8239041e+00	20
1.46667	6.3071059e+00	7.6938092e+00	21
1.46667	9.1519725e-01	8.9695587e+00	22
1.46667	1.7121089e-02	9.5768167e+00	23
1.46667	1.5732440e-01	1.2204451e+01	24
1.60000	-6.4224959e+00	-9.6533562e+00	0
1.60000	-6.2958471e+00	-6.4269667e+00	1
1.60000	-5.2225213e-01	6.9401457e+00	2
1.60000	6.8889642e-01	6.4090583e-02	3
1.60000	-9.2175870e-01	3.1655711e+00	4
1.60000	3.6976263e-01	-3.4804506e+00	5
1.60000	-4.1749484e+00	6.9567918e-01	6
1.60000	-2.2730262e+00	1.1095823e+00	7
1.60000	-6.6175348e+00	-2.2978706e+00	8
1.60000	-5.2302620e+00	-1.0653330e+01	9
1.60000	-7.7703987e-02	-9.5897315e-02	10
1.60000	-3.7769864e-01	-7.0061614e+00	11
1.60000	-2.0772575e+00	-1.2578825e+01	12
1.60000	2.4934390e-01	-9.5023203e+00	13
1.60000	2.4756479e+00	-1.2076382e+01	14
1.60000	2.0643525e-01	-3.8264689e+00	15
1.60000	6.5141840e+00	-2.7137658e+00	16
1.60000	4.1299407e+00	1.7965397e+00	17
1.60000	3.1454583e+00	-7.9985447e-02	18
1.60000	4.2493773e+00	4.0813832e+00	19
1.60000	6.7396149e+00	3.7098556e+00	20
1.60000	6.3298090e+00	7.9510638e+00	21
1.60000	8.5623662e-01	9.0538042e+00	22
1.60000	7.3499908e-02	9.6066197e+00	23
1.60000	1.5538805e-01	1.2289988e+01	24
1.73333	-6.4522989e+00	-9.5969774e+00	0
1.73333	-6.3204865e+00	-6.5986850e+00	1
1.73333	-7.2506434e-01	7.0781882e+00	2
1.73333	7.4979340e-01	-1.0569133e-01	3
1.73333	-7.5133133e-01	3.1979559e+00	4
1.73333	5.1425967e-01	-3.5627597e+00	5
1.73333	-4.0298059e+00	5.8485790e-01	6
1.73333	-2.1330473e+00	1.2268581e+00	7
1.73333	-6.6505651e+00	-2.0989311e+00	8
1.73333	-5.0864104e+00	-1.0707127e+01	9
1.73333	-7.9640344e-02	-1.0360908e-02	10
1.73333	-4.0943804e-01	-6.8642462e+00	11
1.73333	-2.2774879e+00	-1.2554831e+01	12
1.73333	4.4763795e-01	-9.4407779e+00	13
1.73333	2.6752328e+00	-1.2071864e+01	14
1.73333	1.2089884e-01	-3.8284053e+00	15
1.73333	6.5686265e+00	-2.5984264e+00	16
1.73333	4.1830923e+00	1.9689034e+00	17
1.73333	3.1467492e+00	-1.3700972e-01	18
1.73333	4.2740168e+00	4.2531015e+00	19
1.73333	6.7130392e+00	3.6236737e+00	20
1.73333	6.3823151e+00	8.1519397e+00	21
1.73333	8.2707904e-01	9.0816709e+00	22
1.73333	1.2858782e-01	9.6934470e+00	23
1.73333	1.8325473e-01	1.2319145e+01	24
1.86667	-6.4808110e+00	-9.5976228e+00	0
1.86667	-6.3723471e+00	-6.8280729e+00	1
1.86667	-8.9807351e-01	7.1598519e+00	2
1.86667	8.3984798e-01	-3.0333992e-01	3
1.86667	-6.0812520e-01	3.1726711e+00	4
1.86667	6.5940216e-01	-3.6735810e+00	5
1.86667	-3.9125301e+00	4.4487903e-01	6
1.86667	-1.9924230e+00	1.3156217e+00	7
1.86667	-6.6835954e+00	-1.8999916e+00	8
1.86667	-4.9419134e+00	-1.0789436e+01	9
1.86667	-8.0931249e-02	4.6663364e-02	10
1.86667	-4.1201985e-01	-6.7501976e+00	11
1.86667	-2.4757820e+00	-1.2616373e+01	12
1.86667	5.9019862e-01	-9.4375506e+00	13
1.86667	2.8475965e+00	-1.2125016e+01	14
1.86667	3.4716982e-02	-3.8018295e+00	15
1.86667	6.5952022e+00	-2.5122445e+00	16
1.86667	4.2362438e+00	2.1412671e+00	17
1.86667	3.1195279e+00	-1.9467944e-01	18
1.86667	4.3278138e+00	4.3969531e+00	19
1.86667	6.6871088e+00	3.5089797e+00	20
1.86667	6.4354667e+00	8.3243034e+00	21
1.86667	7.6940931e-01	9.1088921e+00	22
1.86667	1.8496664e-01	9.7232501e+00	23
1.86667	1.8325473e-01	1.2319145e+01	24
2.00000	-6.5112595e+00	-9.5127319e+00	0
2.00000	-6.4242078e+00	-7.0574609e+00	1
2.00000	-1.1008857e+00	7.2978944e+00	2
2.00000	9.2925710e-01	-4.7247638e-01	3
2.00000	-4.6556452e-01	3.1758983e+00	4
2.00000	7.7603251e-01	-3.7850477e+00	5
2.00000	-3.8237665e+00	3.0425471e-01	6
2.00000	-1.8809563e+00	1.4322521e+00	7
2.00000	-6.6881135e+00	-1.7004067e+00	8
2.00000	-4.7980618e+00	-1.0843233e+01	9
2.00000	-8.4158512e-02	1.8922404e-01	10
2.00000	-4.1524711e-01	-6.6076370e+00	11
2.00000	-2.6468548e+00	-1.2620246e+01	12
2.00000	7.0424717e-01	-9.4349688e+00	13
2.00000	3.0199602e+00	-1.2178167e+01	14
2.00000	4.2684885e-03	-3.7169386e+00	15
2.00000	6.5913295e+00	-2.3411717e+00	16
2.00000	4.2595924e+00	2.3700096e+00	17
2.00000	3.0637946e+00	-2.5299462e-01	18
2.00000	4.3809653e+00	4.5693168e+00	19
2.00000	6.6041542e+00	3.3929948e+00	20
2.00000	6.4879728e+00	8.5251793e+00	21
2.00000	7.4025172e-01	9.1367588e+00	22
2.00000	2.6921214e-01	9.7822107e+00	23
2.00000	1.8196382e-01	1.2376170e+01	24
2.13333	-6.5417080e+00	-9.4278409e+00	0
2.13333	-6.4482017e+00	-7.2576913e+00	1
2.13333	-1.2745403e+00	7.4080702e+00	2
2.13333	9.9015409e-01	-6.4225829e-01	3
2.13333	-3.5022508e-01	3.1214559e+00	4
2.13333	9.2117500e-01	-3.8958690e+00	5
2.13333	-3.7064907e+00	1.6427584e-01	6
2.13333	-1.7694896e+00	1.5488824e+00	7
2.13333	-6.6932772e+00	-1.4723096e+00	8
2.13333	-4.6542102e+00	-1.0897030e+01	9
2.13333	-8.8031228e-02	3.6029686e-01	10
2.13333	-4.1847437e-01	-6.4650763e+00	11
2.13333	-2.8470852e+00	-1.2596252e+01	12
2.13333	8.7402908e-01	-9.3740718e+00	13
2.13333	3.2201906e+00	-1.2202161e+01	14
2.13333	-2.6180005e-02	-3.6320476e+00	15
2.13333	6.5868114e+00	-2.1415868e+00	16
2.13333	4.3120985e+00	2.5708855e+00	17
2.13333	2.9801945e+00	-3.4046738e-01	18
2.13333	4.4334714e+00	4.7701927e+00	19
2.13333	6.5484209e+00	3.3346796e+00	20
2.13333	6.5411243e+00	8.6975430e+00	21
2.13333	7.1109413e-01	9.1646255e+00	22
2.13333	4.0983646e-01	9.8709744e+00	23
2.13333	1.8131837e-01	1.2404682e+01	24
2.26667	-6.6000232e+00	-9.3721076e+00	0
2.26667	-6.4158169e+00	-7.4281187e+00	1
2.26667	-1.4767071e+00	7.5176006e+00	2
2.26667	1.0510511e+00	-8.1204019e-01	3
2.26667	-2.3682199e-01	3.1525498e+00	4
2.26667	1.0669629e+00	-4.0352024e+00	5
2.26667	-3.6183724e+00	5.2163653e-02	6
2.26667	-1.6580228e+00	1.6655128e+00	7
2.26667	-6.6984408e+00	-1.2442125e+00	8
2.26667	-4.4824919e+00	-1.0921669e+01	9
2.26667	-6.3391807e-02	5.3201512e-01	10
2.26667	-4.2170164e-01	-6.3225156e+00	11
2.26667	-3.0466701e+00	-1.2600770e+01	12
2.26667	1.0444564e+00	-9.3416869e+00	13
2.26667	3.4217120e+00	-1.2283180e+01	14
2.26667	-5.7273951e-02	-3.5186445e+00	15
2.26667	6.6114508e+00	-1.9698685e+00	16
2.26667	4.3652500e+00	2.7432492e+00	17
2.26667	2.8104126e+00	-4.0136437e-01	18
2.26667	4.4872684e+00	4.9140443e+00	19
2.26667	6.4641754e+00	3.2757190e+00	20
2.26667	6.5372516e+00	8.8686158e+00	21
2.26667	6.5277896e-01	9.2203589e+00	22
2.26667	5.7961837e-01	9.9318714e+00	23
2.26667	1.8131837e-01	1.2404682e+01	24
2.40000	-6.6304717e+00	-9.2872166e+00	0
2.40000	-6.4112987e+00	-7.6277037e+00	1
2.40000	-1.6497163e+00	7.5992643e+00	2
2.40000	1.0840814e+00	-1.0109797e+00	3
2.40000	-1.5128558e-01	3.1544862e+00	4
2.40000	1.2127509e+00	-4.1745359e+00	5
2.40000	-3.5010966e+00	-8.7815215e-02	6
2.40000	-1.5465561e+00	1.7821432e+00	7
2.40000	-6.6750923e+00	-1.0154700e+00	8
2.40000	-4.3101282e+00	-1.0974821e+01	9
2.40000	-4.0043292e-02	7.6075766e-01	10
2.40000	-4.2557435e-01	-6.1514428e+00	11
2.40000	-3.2456096e+00	-1.2633800e+01	12
2.40000	1.2433959e+00	-9.3086566e+00	13
2.40000	3.5940757e+00	-1.2336331e+01	14
2.40000	-6.0501214e-02	-3.3760838e+00	15
2.40000	6.6360902e+00	-1.7981502e+00	16
2.40000	4.4469137e+00	2.9162584e+00	17
2.40000	2.6127640e+00	-4.9141895e-01	18
2.40000	4.4827503e+00	5.1136292e+00	19
2.40000	6.4084420e+00	3.2174038e+00	20
2.40000	6.5061577e+00	8.9820189e+00	21
2.40000	5.3808496e-01	9.2462892e+00	22
2.40000	7.2024269e-01	1.0020635e+01	23
2.40000	2.1047596e-01	1.2376815e+01	24
2.53333	-6.6622111e+00	-9.1453014e+00	0
2.53333	-6.4352927e+00	-7.8279341e+00	1
2.53333	-1.8518830e+00	7.7087947e+00	2
2.53333	1.0885995e+00	-1.2105646e+00	3
2.53333	-9.2970402e-02	3.0987528e+00	4
2.53333	1.3300267e+00	-4.3145147e+00	5
2.53333	-3.4414906e+00	-2.0057285e-01	6
2.53333	-1.4350894e+00	1.8987735e+00	7
2.53333	-6.6802559e+00	-7.8737289e-01	8
2.53333	-4.1377645e+00	-1.1027972e+01	9
2.53333	-1.6049324e-02	9.6098806e-01	10
2.53333	-4.2944707e-01	-5.9803700e+00	11
2.53333	-3.4451946e+00	-1.2638319e+01	12
2.53333	1.4138233e+00	-9.2762718e+00	13
2.53333	3.7943061e+00	-1.2360325e+01	14
2.53333	-3.3279983e-02	-3.3184141e+00	15
2.53333	6.6892417e+00	-1.6257865e+00	16
2.53333	4.5564441e+00	3.1184252e+00	17
2.53333	2.4423367e+00	-5.2380380e-01	18
2.53333	4.5073897e+00	5.2853475e+00	19
2.53333	6.3533541e+00	3.1305765e+00	20
2.53333	6.4744183e+00	9.1239341e+00	21
2.53333	4.5125765e-01	9.3013771e+00	22
2.53333	8.8937915e-01	1.0110044e+01	23
2.53333	2.6750023e-01	1.2378106e+01	24
2.66667	-6.6939505e+00	-9.0033861e+00	0
2.66667	-6.4314200e+00	-7.9990069e+00	1
2.66667	-2.0255377e+00	7.8189705e+00	2
2.66667	1.0931177e+00	-1.4101496e+00	3
2.66667	-6.4458266e-02	3.0993982e+00	4
2.66667	1.4758146e+00	-4.4538481e+00	5
2.66667	-3.4097512e+00	-3.4248808e-01	6
2.66667	-1.2944650e+00	1.9875372e+00	7
2.66667	-6.6860650e+00	-5.3076367e-01	8
2.66667	-3.9654008e+00	-1.1081124e+01	9
2.66667	-4.9079628e-02	1.1599276e+00	10
2.66667	-4.3331978e-01	-5.8092972e+00	11
2.66667	-3.6175583e+00	-1.2585167e+01	12
2.66667	1.6127628e+00	-9.2432415e+00	13
2.66667	3.9938910e+00	-1.2355807e+01	14
2.66667	-6.7042050e-03	-3.2322322e+00	15
2.66667	6.7423933e+00	-1.4534228e+00	16
2.66667	4.6659745e+00	3.3205919e+00	17
2.66667	2.2725547e+00	-5.8470078e-01	18
2.66667	4.5320291e+00	5.4570657e+00	19
2.66667	6.3261329e+00	3.0729068e+00	20
2.66667	6.4426789e+00	9.2658493e+00	21
2.66667	3.6443034e-01	9.3564650e+00	22
2.66667	1.0578702e+00	1.0227965e+01	23
2.66667	3.5303664e-01	1.2380042e+01	24
2.80000	-6.8105808e+00	-8.8919194e+00	0
2.80000	-6.5124382e+00	-8.2005282e+00	1
2.80000	-2.2270590e+00	7.8999887e+00	2
2.80000	1.0412571e+00	-1.6395376e+00	3
2.80000	-1.4999467e-01	3.0974619e+00	4
2.80000	1.5937359e+00	-4.6223391e+00	5
2.80000	-3.4907694e+00	-5.4400939e-01	6
2.80000	-1.2387317e+00	2.0458524e+00	7
2.80000	-6.7476074e+00	-3.3246962e-01	8
2.80000	-3.8779280e+00	-1.1164724e+01	9
2.80000	-8.1464479e-02	1.3303549e+00	10
2.80000	-4.9292586e-01	-5.6965395e+00	11
2.80000	-3.8741675e+00	-1.2590976e+01	12
2.80000	1.7559689e+00	-9.2685264e+00	13
2.80000	4.1377426e+00	-1.2409604e+01	14
2.80000	-3.6507246e-02	-3.1758534e+00	15
2.80000	6.6814963e+00	-1.2836409e+00	16
2.80000	4.6912593e+00	3.4637980e+00	17
2.80000	2.0185273e+00	-7.0455840e-01	18
2.80000	4.5002897e+00	5.5989810e+00	19
2.80000	6.2140207e+00	2.9847886e+00	20
2.80000	6.3830728e+00	9.3786070e+00	21
2.80000	2.4973634e-01	9.3823953e+00	22
2.80000	1.1699823e+00	1.0316084e+01	23
2.80000	3.8219423e-01	1.2352176e+01	24
2.93333	-6.8131627e+00	-8.7778709e+00	0
2.93333	-6.5364322e+00	-8.4007586e+00	1
2.93333	-2.4007136e+00	8.0101646e+00	2
2.93333	1.0470661e+00	-1.8961468e+00	3
2.93333	-2.0830985e-01	3.1531953e+00	4
2.93333	1.7673905e+00	-4.7325150e+00	5
2.93333	-3.5452119e+00	-6.5934883e-01	6
2.93333	-1.1544862e+00	2.1048130e+00	7
2.93333	-6.7242589e+00	-1.0372708e-01	8
2.93333	-3.7055643e+00	-1.1217875e+01	9
2.93333	-8.6628099e-02	1.5584520e+00	10
2.93333	-4.9679858e-01	-5.5254667e+00	11
2.93333	-4.0731070e+00	-1.2624006e+01	12
